# layer,row,col,filter,float_value,q1.6_int,q1.6_hex
layer_0_output,21,4,4,0.126842,8,0x08
layer_0_output,21,4,5,0.132641,8,0x08
layer_0_output,21,4,6,0.000000,0,0x00
layer_0_output,21,4,7,0.010408,1,0x01
layer_0_output,21,5,0,0.135566,9,0x09
layer_0_output,21,5,1,0.018015,1,0x01
layer_0_output,21,5,2,0.031700,2,0x02
layer_0_output,21,5,3,0.027795,2,0x02
layer_0_output,21,5,4,0.131566,8,0x08
layer_0_output,21,5,5,0.137840,9,0x09
layer_0_output,21,5,6,0.000000,0,0x00
layer_0_output,21,5,7,0.010150,1,0x01
layer_0_output,21,6,0,0.140220,9,0x09
layer_0_output,21,6,1,0.017690,1,0x01
layer_0_output,21,6,2,0.031730,2,0x02
layer_0_output,21,6,3,0.027785,2,0x02
layer_0_output,21,6,4,0.136290,9,0x09
layer_0_output,21,6,5,0.143040,9,0x09
layer_0_output,21,6,6,0.000000,0,0x00
layer_0_output,21,6,7,0.009892,1,0x01
layer_0_output,21,7,0,0.144874,9,0x09
layer_0_output,21,7,1,0.017365,1,0x01
layer_0_output,21,7,2,0.031760,2,0x02
layer_0_output,21,7,3,0.027774,2,0x02
layer_0_output,21,7,4,0.141015,9,0x09
layer_0_output,21,7,5,0.148239,9,0x09
layer_0_output,21,7,6,0.000000,0,0x00
layer_0_output,21,7,7,0.009635,1,0x01
layer_0_output,21,8,0,0.149528,10,0x0A
layer_0_output,21,8,1,0.017040,1,0x01
layer_0_output,21,8,2,0.031789,2,0x02
layer_0_output,21,8,3,0.027764,2,0x02
layer_0_output,21,8,4,0.145739,9,0x09
layer_0_output,21,8,5,0.153438,10,0x0A
layer_0_output,21,8,6,0.000000,0,0x00
layer_0_output,21,8,7,0.009377,1,0x01
layer_0_output,21,9,0,0.154182,10,0x0A
layer_0_output,21,9,1,0.016715,1,0x01
layer_0_output,21,9,2,0.031819,2,0x02
layer_0_output,21,9,3,0.027754,2,0x02
layer_0_output,21,9,4,0.150464,10,0x0A
layer_0_output,21,9,5,0.158638,10,0x0A
layer_0_output,21,9,6,0.000000,0,0x00
layer_0_output,21,9,7,0.009119,1,0x01
layer_0_output,21,10,0,0.158836,10,0x0A
layer_0_output,21,10,1,0.016390,1,0x01
layer_0_output,21,10,2,0.031849,2,0x02
layer_0_output,21,10,3,0.027744,2,0x02
layer_0_output,21,10,4,0.155188,10,0x0A
layer_0_output,21,10,5,0.163837,10,0x0A
layer_0_output,21,10,6,0.000000,0,0x00
layer_0_output,21,10,7,0.008861,1,0x01
layer_0_output,21,11,0,0.163490,10,0x0A
layer_0_output,21,11,1,0.016065,1,0x01
layer_0_output,21,11,2,0.031879,2,0x02
layer_0_output,21,11,3,0.027734,2,0x02
layer_0_output,21,11,4,0.159912,10,0x0A
layer_0_output,21,11,5,0.169036,11,0x0B
layer_0_output,21,11,6,0.000000,0,0x00
layer_0_output,21,11,7,0.008604,1,0x01
layer_0_output,21,12,0,0.168144,11,0x0B
layer_0_output,21,12,1,0.015739,1,0x01
layer_0_output,21,12,2,0.031908,2,0x02
layer_0_output,21,12,3,0.027724,2,0x02
layer_0_output,21,12,4,0.164637,11,0x0B
layer_0_output,21,12,5,0.174236,11,0x0B
layer_0_output,21,12,6,0.000000,0,0x00
layer_0_output,21,12,7,0.008346,1,0x01
layer_0_output,21,13,0,0.172798,11,0x0B
layer_0_output,21,13,1,0.015414,1,0x01
layer_0_output,21,13,2,0.031938,2,0x02
layer_0_output,21,13,3,0.027713,2,0x02
layer_0_output,21,13,4,0.169361,11,0x0B
layer_0_output,21,13,5,0.179435,11,0x0B
layer_0_output,21,13,6,0.000000,0,0x00
layer_0_output,21,13,7,0.008088,1,0x01
layer_0_output,21,14,0,0.177452,11,0x0B
layer_0_output,21,14,1,0.015089,1,0x01
layer_0_output,21,14,2,0.031968,2,0x02
layer_0_output,21,14,3,0.027703,2,0x02
layer_0_output,21,14,4,0.174086,11,0x0B
layer_0_output,21,14,5,0.184634,12,0x0C
layer_0_output,21,14,6,0.000000,0,0x00
layer_0_output,21,14,7,0.007830,1,0x01
layer_0_output,21,15,0,0.182105,12,0x0C
layer_0_output,21,15,1,0.014764,1,0x01
layer_0_output,21,15,2,0.031997,2,0x02
layer_0_output,21,15,3,0.027693,2,0x02
layer_0_output,21,15,4,0.178810,11,0x0B
layer_0_output,21,15,5,0.189834,12,0x0C
layer_0_output,21,15,6,0.000000,0,0x00
layer_0_output,21,15,7,0.007572,0,0x00
layer_0_output,21,16,0,0.186759,12,0x0C
layer_0_output,21,16,1,0.014439,1,0x01
layer_0_output,21,16,2,0.032027,2,0x02
layer_0_output,21,16,3,0.027683,2,0x02
layer_0_output,21,16,4,0.183534,12,0x0C
layer_0_output,21,16,5,0.195033,12,0x0C
layer_0_output,21,16,6,0.000000,0,0x00
layer_0_output,21,16,7,0.007315,0,0x00
layer_0_output,21,17,0,0.191413,12,0x0C
layer_0_output,21,17,1,0.014114,1,0x01
layer_0_output,21,17,2,0.032057,2,0x02
layer_0_output,21,17,3,0.027673,2,0x02
layer_0_output,21,17,4,0.188259,12,0x0C
layer_0_output,21,17,5,0.200233,13,0x0D
layer_0_output,21,17,6,0.000000,0,0x00
layer_0_output,21,17,7,0.007057,0,0x00
layer_0_output,21,18,0,0.196067,13,0x0D
layer_0_output,21,18,1,0.013789,1,0x01
layer_0_output,21,18,2,0.032087,2,0x02
layer_0_output,21,18,3,0.027663,2,0x02
layer_0_output,21,18,4,0.192983,12,0x0C
layer_0_output,21,18,5,0.205432,13,0x0D
layer_0_output,21,18,6,0.000000,0,0x00
layer_0_output,21,18,7,0.006799,0,0x00
layer_0_output,21,19,0,0.200721,13,0x0D
layer_0_output,21,19,1,0.013464,1,0x01
layer_0_output,21,19,2,0.032116,2,0x02
layer_0_output,21,19,3,0.027652,2,0x02
layer_0_output,21,19,4,0.197708,13,0x0D
layer_0_output,21,19,5,0.210631,13,0x0D
layer_0_output,21,19,6,0.000000,0,0x00
layer_0_output,21,19,7,0.006541,0,0x00
layer_0_output,21,20,0,0.205375,13,0x0D
layer_0_output,21,20,1,0.013139,1,0x01
layer_0_output,21,20,2,0.032146,2,0x02
layer_0_output,21,20,3,0.027642,2,0x02
layer_0_output,21,20,4,0.202432,13,0x0D
layer_0_output,21,20,5,0.215831,14,0x0E
layer_0_output,21,20,6,0.000000,0,0x00
layer_0_output,21,20,7,0.006284,0,0x00
layer_0_output,21,21,0,0.210029,13,0x0D
layer_0_output,21,21,1,0.012813,1,0x01
layer_0_output,21,21,2,0.032176,2,0x02
layer_0_output,21,21,3,0.027632,2,0x02
layer_0_output,21,21,4,0.207156,13,0x0D
layer_0_output,21,21,5,0.221030,14,0x0E
layer_0_output,21,21,6,0.000000,0,0x00
layer_0_output,21,21,7,0.006026,0,0x00
layer_0_output,21,22,0,0.214683,14,0x0E
layer_0_output,21,22,1,0.012488,1,0x01
layer_0_output,21,22,2,0.032205,2,0x02
layer_0_output,21,22,3,0.027622,2,0x02
layer_0_output,21,22,4,0.211881,14,0x0E
layer_0_output,21,22,5,0.226229,14,0x0E
layer_0_output,21,22,6,0.000000,0,0x00
layer_0_output,21,22,7,0.005768,0,0x00
layer_0_output,21,23,0,0.219337,14,0x0E
layer_0_output,21,23,1,0.012163,1,0x01
layer_0_output,21,23,2,0.032235,2,0x02
layer_0_output,21,23,3,0.027612,2,0x02
layer_0_output,21,23,4,0.216605,14,0x0E
layer_0_output,21,23,5,0.231429,15,0x0F
layer_0_output,21,23,6,0.000000,0,0x00
layer_0_output,21,23,7,0.005510,0,0x00
layer_0_output,21,24,0,0.223991,14,0x0E
layer_0_output,21,24,1,0.011838,1,0x01
layer_0_output,21,24,2,0.032265,2,0x02
layer_0_output,21,24,3,0.027602,2,0x02
layer_0_output,21,24,4,0.221330,14,0x0E
layer_0_output,21,24,5,0.236628,15,0x0F
layer_0_output,21,24,6,0.000000,0,0x00
layer_0_output,21,24,7,0.005253,0,0x00
layer_0_output,21,25,0,0.228645,15,0x0F
layer_0_output,21,25,1,0.011513,1,0x01
layer_0_output,21,25,2,0.032294,2,0x02
layer_0_output,21,25,3,0.027591,2,0x02
layer_0_output,21,25,4,0.226054,14,0x0E
layer_0_output,21,25,5,0.241827,15,0x0F
layer_0_output,21,25,6,0.000000,0,0x00
layer_0_output,21,25,7,0.004995,0,0x00
layer_0_output,22,0,0,0.116951,7,0x07
layer_0_output,22,0,1,0.019316,1,0x01
layer_0_output,22,0,2,0.031582,2,0x02
layer_0_output,22,0,3,0.027835,2,0x02
layer_0_output,22,0,4,0.112668,7,0x07
layer_0_output,22,0,5,0.117043,7,0x07
layer_0_output,22,0,6,0.000000,0,0x00
layer_0_output,22,0,7,0.011181,1,0x01
layer_0_output,22,1,0,0.121605,8,0x08
layer_0_output,22,1,1,0.018990,1,0x01
layer_0_output,22,1,2,0.031611,2,0x02
layer_0_output,22,1,3,0.027825,2,0x02
layer_0_output,22,1,4,0.117393,8,0x08
layer_0_output,22,1,5,0.122242,8,0x08
layer_0_output,22,1,6,0.000000,0,0x00
layer_0_output,22,1,7,0.010923,1,0x01
layer_0_output,22,2,0,0.126259,8,0x08
layer_0_output,22,2,1,0.018665,1,0x01
layer_0_output,22,2,2,0.031641,2,0x02
layer_0_output,22,2,3,0.027815,2,0x02
layer_0_output,22,2,4,0.122117,8,0x08
layer_0_output,22,2,5,0.127442,8,0x08
layer_0_output,22,2,6,0.000000,0,0x00
layer_0_output,22,2,7,0.010666,1,0x01
layer_0_output,22,3,0,0.130912,8,0x08
layer_0_output,22,3,1,0.018340,1,0x01
layer_0_output,22,3,2,0.031671,2,0x02
layer_0_output,22,3,3,0.027805,2,0x02
layer_0_output,22,3,4,0.126842,8,0x08
layer_0_output,22,3,5,0.132641,8,0x08
layer_0_output,22,3,6,0.000000,0,0x00
layer_0_output,22,3,7,0.010408,1,0x01
layer_0_output,22,4,0,0.135566,9,0x09
layer_0_output,22,4,1,0.018015,1,0x01
layer_0_output,22,4,2,0.031700,2,0x02
layer_0_output,22,4,3,0.027795,2,0x02
layer_0_output,22,4,4,0.131566,8,0x08
layer_0_output,22,4,5,0.137840,9,0x09
layer_0_output,22,4,6,0.000000,0,0x00
layer_0_output,22,4,7,0.010150,1,0x01
layer_0_output,22,5,0,0.140220,9,0x09
layer_0_output,22,5,1,0.017690,1,0x01
layer_0_output,22,5,2,0.031730,2,0x02
layer_0_output,22,5,3,0.027785,2,0x02
layer_0_output,22,5,4,0.136290,9,0x09
layer_0_output,22,5,5,0.143040,9,0x09
layer_0_output,22,5,6,0.000000,0,0x00
layer_0_output,22,5,7,0.009892,1,0x01
layer_0_output,22,6,0,0.144874,9,0x09
layer_0_output,22,6,1,0.017365,1,0x01
layer_0_output,22,6,2,0.031760,2,0x02
layer_0_output,22,6,3,0.027774,2,0x02
layer_0_output,22,6,4,0.141015,9,0x09
layer_0_output,22,6,5,0.148239,9,0x09
layer_0_output,22,6,6,0.000000,0,0x00
layer_0_output,22,6,7,0.009635,1,0x01
layer_0_output,22,7,0,0.149528,10,0x0A
layer_0_output,22,7,1,0.017040,1,0x01
layer_0_output,22,7,2,0.031789,2,0x02
layer_0_output,22,7,3,0.027764,2,0x02
layer_0_output,22,7,4,0.145739,9,0x09
layer_0_output,22,7,5,0.153438,10,0x0A
layer_0_output,22,7,6,0.000000,0,0x00
layer_0_output,22,7,7,0.009377,1,0x01
layer_0_output,22,8,0,0.154182,10,0x0A
layer_0_output,22,8,1,0.016715,1,0x01
layer_0_output,22,8,2,0.031819,2,0x02
layer_0_output,22,8,3,0.027754,2,0x02
layer_0_output,22,8,4,0.150464,10,0x0A
layer_0_output,22,8,5,0.158638,10,0x0A
layer_0_output,22,8,6,0.000000,0,0x00
layer_0_output,22,8,7,0.009119,1,0x01
layer_0_output,22,9,0,0.158836,10,0x0A
layer_0_output,22,9,1,0.016390,1,0x01
layer_0_output,22,9,2,0.031849,2,0x02
layer_0_output,22,9,3,0.027744,2,0x02
layer_0_output,22,9,4,0.155188,10,0x0A
layer_0_output,22,9,5,0.163837,10,0x0A
layer_0_output,22,9,6,0.000000,0,0x00
layer_0_output,22,9,7,0.008861,1,0x01
layer_0_output,22,10,0,0.163490,10,0x0A
layer_0_output,22,10,1,0.016065,1,0x01
layer_0_output,22,10,2,0.031879,2,0x02
layer_0_output,22,10,3,0.027734,2,0x02
layer_0_output,22,10,4,0.159912,10,0x0A
layer_0_output,22,10,5,0.169036,11,0x0B
layer_0_output,22,10,6,0.000000,0,0x00
layer_0_output,22,10,7,0.008604,1,0x01
layer_0_output,22,11,0,0.168144,11,0x0B
layer_0_output,22,11,1,0.015739,1,0x01
layer_0_output,22,11,2,0.031908,2,0x02
layer_0_output,22,11,3,0.027724,2,0x02
layer_0_output,22,11,4,0.164637,11,0x0B
layer_0_output,22,11,5,0.174236,11,0x0B
layer_0_output,22,11,6,0.000000,0,0x00
layer_0_output,22,11,7,0.008346,1,0x01
layer_0_output,22,12,0,0.172798,11,0x0B
layer_0_output,22,12,1,0.015414,1,0x01
layer_0_output,22,12,2,0.031938,2,0x02
layer_0_output,22,12,3,0.027713,2,0x02
layer_0_output,22,12,4,0.169361,11,0x0B
layer_0_output,22,12,5,0.179435,11,0x0B
layer_0_output,22,12,6,0.000000,0,0x00
layer_0_output,22,12,7,0.008088,1,0x01
layer_0_output,22,13,0,0.177452,11,0x0B
layer_0_output,22,13,1,0.015089,1,0x01
layer_0_output,22,13,2,0.031968,2,0x02
layer_0_output,22,13,3,0.027703,2,0x02
layer_0_output,22,13,4,0.174086,11,0x0B
layer_0_output,22,13,5,0.184634,12,0x0C
layer_0_output,22,13,6,0.000000,0,0x00
layer_0_output,22,13,7,0.007830,1,0x01
layer_0_output,22,14,0,0.182105,12,0x0C
layer_0_output,22,14,1,0.014764,1,0x01
layer_0_output,22,14,2,0.031997,2,0x02
layer_0_output,22,14,3,0.027693,2,0x02
layer_0_output,22,14,4,0.178810,11,0x0B
layer_0_output,22,14,5,0.189834,12,0x0C
layer_0_output,22,14,6,0.000000,0,0x00
layer_0_output,22,14,7,0.007572,0,0x00
layer_0_output,22,15,0,0.186759,12,0x0C
layer_0_output,22,15,1,0.014439,1,0x01
layer_0_output,22,15,2,0.032027,2,0x02
layer_0_output,22,15,3,0.027683,2,0x02
layer_0_output,22,15,4,0.183534,12,0x0C
layer_0_output,22,15,5,0.195033,12,0x0C
layer_0_output,22,15,6,0.000000,0,0x00
layer_0_output,22,15,7,0.007315,0,0x00
layer_0_output,22,16,0,0.191413,12,0x0C
layer_0_output,22,16,1,0.014114,1,0x01
layer_0_output,22,16,2,0.032057,2,0x02
layer_0_output,22,16,3,0.027673,2,0x02
layer_0_output,22,16,4,0.188259,12,0x0C
layer_0_output,22,16,5,0.200233,13,0x0D
layer_0_output,22,16,6,0.000000,0,0x00
layer_0_output,22,16,7,0.007057,0,0x00
layer_0_output,22,17,0,0.196067,13,0x0D
layer_0_output,22,17,1,0.013789,1,0x01
layer_0_output,22,17,2,0.032087,2,0x02
layer_0_output,22,17,3,0.027663,2,0x02
layer_0_output,22,17,4,0.192983,12,0x0C
layer_0_output,22,17,5,0.205432,13,0x0D
layer_0_output,22,17,6,0.000000,0,0x00
layer_0_output,22,17,7,0.006799,0,0x00
layer_0_output,22,18,0,0.200721,13,0x0D
layer_0_output,22,18,1,0.013464,1,0x01
layer_0_output,22,18,2,0.032116,2,0x02
layer_0_output,22,18,3,0.027652,2,0x02
layer_0_output,22,18,4,0.197708,13,0x0D
layer_0_output,22,18,5,0.210631,13,0x0D
layer_0_output,22,18,6,0.000000,0,0x00
layer_0_output,22,18,7,0.006541,0,0x00
layer_0_output,22,19,0,0.205375,13,0x0D
layer_0_output,22,19,1,0.013139,1,0x01
layer_0_output,22,19,2,0.032146,2,0x02
layer_0_output,22,19,3,0.027642,2,0x02
layer_0_output,22,19,4,0.202432,13,0x0D
layer_0_output,22,19,5,0.215831,14,0x0E
layer_0_output,22,19,6,0.000000,0,0x00
layer_0_output,22,19,7,0.006284,0,0x00
layer_0_output,22,20,0,0.210029,13,0x0D
layer_0_output,22,20,1,0.012813,1,0x01
layer_0_output,22,20,2,0.032176,2,0x02
layer_0_output,22,20,3,0.027632,2,0x02
layer_0_output,22,20,4,0.207156,13,0x0D
layer_0_output,22,20,5,0.221030,14,0x0E
layer_0_output,22,20,6,0.000000,0,0x00
layer_0_output,22,20,7,0.006026,0,0x00
layer_0_output,22,21,0,0.214683,14,0x0E
layer_0_output,22,21,1,0.012488,1,0x01
layer_0_output,22,21,2,0.032205,2,0x02
layer_0_output,22,21,3,0.027622,2,0x02
layer_0_output,22,21,4,0.211881,14,0x0E
layer_0_output,22,21,5,0.226229,14,0x0E
layer_0_output,22,21,6,0.000000,0,0x00
layer_0_output,22,21,7,0.005768,0,0x00
layer_0_output,22,22,0,0.219337,14,0x0E
layer_0_output,22,22,1,0.012163,1,0x01
layer_0_output,22,22,2,0.032235,2,0x02
layer_0_output,22,22,3,0.027612,2,0x02
layer_0_output,22,22,4,0.216605,14,0x0E
layer_0_output,22,22,5,0.231429,15,0x0F
layer_0_output,22,22,6,0.000000,0,0x00
layer_0_output,22,22,7,0.005510,0,0x00
layer_0_output,22,23,0,0.223991,14,0x0E
layer_0_output,22,23,1,0.011838,1,0x01
layer_0_output,22,23,2,0.032265,2,0x02
layer_0_output,22,23,3,0.027602,2,0x02
layer_0_output,22,23,4,0.221330,14,0x0E
layer_0_output,22,23,5,0.236628,15,0x0F
layer_0_output,22,23,6,0.000000,0,0x00
layer_0_output,22,23,7,0.005253,0,0x00
layer_0_output,22,24,0,0.228645,15,0x0F
layer_0_output,22,24,1,0.011513,1,0x01
layer_0_output,22,24,2,0.032294,2,0x02
layer_0_output,22,24,3,0.027591,2,0x02
layer_0_output,22,24,4,0.226054,14,0x0E
layer_0_output,22,24,5,0.241827,15,0x0F
layer_0_output,22,24,6,0.000000,0,0x00
layer_0_output,22,24,7,0.004995,0,0x00
layer_0_output,22,25,0,0.233298,15,0x0F
layer_0_output,22,25,1,0.011188,1,0x01
layer_0_output,22,25,2,0.032324,2,0x02
layer_0_output,22,25,3,0.027581,2,0x02
layer_0_output,22,25,4,0.230778,15,0x0F
layer_0_output,22,25,5,0.247027,16,0x10
layer_0_output,22,25,6,0.000000,0,0x00
layer_0_output,22,25,7,0.004737,0,0x00
layer_0_output,23,0,0,0.121605,8,0x08
layer_0_output,23,0,1,0.018990,1,0x01
layer_0_output,23,0,2,0.031611,2,0x02
layer_0_output,23,0,3,0.027825,2,0x02
layer_0_output,23,0,4,0.117393,8,0x08
layer_0_output,23,0,5,0.122242,8,0x08
layer_0_output,23,0,6,0.000000,0,0x00
layer_0_output,23,0,7,0.010923,1,0x01
layer_0_output,23,1,0,0.126259,8,0x08
layer_0_output,23,1,1,0.018665,1,0x01
layer_0_output,23,1,2,0.031641,2,0x02
layer_0_output,23,1,3,0.027815,2,0x02
layer_0_output,23,1,4,0.122117,8,0x08
layer_0_output,23,1,5,0.127442,8,0x08
layer_0_output,23,1,6,0.000000,0,0x00
layer_0_output,23,1,7,0.010666,1,0x01
layer_0_output,23,2,0,0.130912,8,0x08
layer_0_output,23,2,1,0.018340,1,0x01
layer_0_output,23,2,2,0.031671,2,0x02
layer_0_output,23,2,3,0.027805,2,0x02
layer_0_output,23,2,4,0.126842,8,0x08
layer_0_output,23,2,5,0.132641,8,0x08
layer_0_output,23,2,6,0.000000,0,0x00
layer_0_output,23,2,7,0.010408,1,0x01
layer_0_output,23,3,0,0.135566,9,0x09
layer_0_output,23,3,1,0.018015,1,0x01
layer_0_output,23,3,2,0.031700,2,0x02
layer_0_output,23,3,3,0.027795,2,0x02
layer_0_output,23,3,4,0.131566,8,0x08
layer_0_output,23,3,5,0.137840,9,0x09
layer_0_output,23,3,6,0.000000,0,0x00
layer_0_output,23,3,7,0.010150,1,0x01
layer_0_output,23,4,0,0.140220,9,0x09
layer_0_output,23,4,1,0.017690,1,0x01
layer_0_output,23,4,2,0.031730,2,0x02
layer_0_output,23,4,3,0.027785,2,0x02
layer_0_output,23,4,4,0.136290,9,0x09
layer_0_output,23,4,5,0.143040,9,0x09
layer_0_output,23,4,6,0.000000,0,0x00
layer_0_output,23,4,7,0.009892,1,0x01
layer_0_output,23,5,0,0.144874,9,0x09
layer_0_output,23,5,1,0.017365,1,0x01
layer_0_output,23,5,2,0.031760,2,0x02
layer_0_output,23,5,3,0.027774,2,0x02
layer_0_output,23,5,4,0.141015,9,0x09
layer_0_output,23,5,5,0.148239,9,0x09
layer_0_output,23,5,6,0.000000,0,0x00
layer_0_output,23,5,7,0.009635,1,0x01
layer_0_output,23,6,0,0.149528,10,0x0A
layer_0_output,23,6,1,0.017040,1,0x01
layer_0_output,23,6,2,0.031789,2,0x02
layer_0_output,23,6,3,0.027764,2,0x02
layer_0_output,23,6,4,0.145739,9,0x09
layer_0_output,23,6,5,0.153438,10,0x0A
layer_0_output,23,6,6,0.000000,0,0x00
layer_0_output,23,6,7,0.009377,1,0x01
layer_0_output,23,7,0,0.154182,10,0x0A
layer_0_output,23,7,1,0.016715,1,0x01
layer_0_output,23,7,2,0.031819,2,0x02
layer_0_output,23,7,3,0.027754,2,0x02
layer_0_output,23,7,4,0.150464,10,0x0A
layer_0_output,23,7,5,0.158638,10,0x0A
layer_0_output,23,7,6,0.000000,0,0x00
layer_0_output,23,7,7,0.009119,1,0x01
layer_0_output,23,8,0,0.158836,10,0x0A
layer_0_output,23,8,1,0.016390,1,0x01
layer_0_output,23,8,2,0.031849,2,0x02
layer_0_output,23,8,3,0.027744,2,0x02
layer_0_output,23,8,4,0.155188,10,0x0A
layer_0_output,23,8,5,0.163837,10,0x0A
layer_0_output,23,8,6,0.000000,0,0x00
layer_0_output,23,8,7,0.008861,1,0x01
layer_0_output,23,9,0,0.163490,10,0x0A
layer_0_output,23,9,1,0.016065,1,0x01
layer_0_output,23,9,2,0.031879,2,0x02
layer_0_output,23,9,3,0.027734,2,0x02
layer_0_output,23,9,4,0.159912,10,0x0A
layer_0_output,23,9,5,0.169036,11,0x0B
layer_0_output,23,9,6,0.000000,0,0x00
layer_0_output,23,9,7,0.008604,1,0x01
layer_0_output,23,10,0,0.168144,11,0x0B
layer_0_output,23,10,1,0.015739,1,0x01
layer_0_output,23,10,2,0.031908,2,0x02
layer_0_output,23,10,3,0.027724,2,0x02
layer_0_output,23,10,4,0.164637,11,0x0B
layer_0_output,23,10,5,0.174236,11,0x0B
layer_0_output,23,10,6,0.000000,0,0x00
layer_0_output,23,10,7,0.008346,1,0x01
layer_0_output,23,11,0,0.172798,11,0x0B
layer_0_output,23,11,1,0.015414,1,0x01
layer_0_output,23,11,2,0.031938,2,0x02
layer_0_output,23,11,3,0.027713,2,0x02
layer_0_output,23,11,4,0.169361,11,0x0B
layer_0_output,23,11,5,0.179435,11,0x0B
layer_0_output,23,11,6,0.000000,0,0x00
layer_0_output,23,11,7,0.008088,1,0x01
layer_0_output,23,12,0,0.177452,11,0x0B
layer_0_output,23,12,1,0.015089,1,0x01
layer_0_output,23,12,2,0.031968,2,0x02
layer_0_output,23,12,3,0.027703,2,0x02
layer_0_output,23,12,4,0.174086,11,0x0B
layer_0_output,23,12,5,0.184634,12,0x0C
layer_0_output,23,12,6,0.000000,0,0x00
layer_0_output,23,12,7,0.007830,1,0x01
layer_0_output,23,13,0,0.182105,12,0x0C
layer_0_output,23,13,1,0.014764,1,0x01
layer_0_output,23,13,2,0.031997,2,0x02
layer_0_output,23,13,3,0.027693,2,0x02
layer_0_output,23,13,4,0.178810,11,0x0B
layer_0_output,23,13,5,0.189834,12,0x0C
layer_0_output,23,13,6,0.000000,0,0x00
layer_0_output,23,13,7,0.007572,0,0x00
layer_0_output,23,14,0,0.186759,12,0x0C
layer_0_output,23,14,1,0.014439,1,0x01
layer_0_output,23,14,2,0.032027,2,0x02
layer_0_output,23,14,3,0.027683,2,0x02
layer_0_output,23,14,4,0.183534,12,0x0C
layer_0_output,23,14,5,0.195033,12,0x0C
layer_0_output,23,14,6,0.000000,0,0x00
layer_0_output,23,14,7,0.007315,0,0x00
layer_0_output,23,15,0,0.191413,12,0x0C
layer_0_output,23,15,1,0.014114,1,0x01
layer_0_output,23,15,2,0.032057,2,0x02
layer_0_output,23,15,3,0.027673,2,0x02
layer_0_output,23,15,4,0.188259,12,0x0C
layer_0_output,23,15,5,0.200233,13,0x0D
layer_0_output,23,15,6,0.000000,0,0x00
layer_0_output,23,15,7,0.007057,0,0x00
layer_0_output,23,16,0,0.196067,13,0x0D
layer_0_output,23,16,1,0.013789,1,0x01
layer_0_output,23,16,2,0.032087,2,0x02
layer_0_output,23,16,3,0.027663,2,0x02
layer_0_output,23,16,4,0.192983,12,0x0C
layer_0_output,23,16,5,0.205432,13,0x0D
layer_0_output,23,16,6,0.000000,0,0x00
layer_0_output,23,16,7,0.006799,0,0x00
layer_0_output,23,17,0,0.200721,13,0x0D
layer_0_output,23,17,1,0.013464,1,0x01
layer_0_output,23,17,2,0.032116,2,0x02
layer_0_output,23,17,3,0.027652,2,0x02
layer_0_output,23,17,4,0.197708,13,0x0D
layer_0_output,23,17,5,0.210631,13,0x0D
layer_0_output,23,17,6,0.000000,0,0x00
layer_0_output,23,17,7,0.006541,0,0x00
layer_0_output,23,18,0,0.205375,13,0x0D
layer_0_output,23,18,1,0.013139,1,0x01
layer_0_output,23,18,2,0.032146,2,0x02
layer_0_output,23,18,3,0.027642,2,0x02
layer_0_output,23,18,4,0.202432,13,0x0D
layer_0_output,23,18,5,0.215831,14,0x0E
layer_0_output,23,18,6,0.000000,0,0x00
layer_0_output,23,18,7,0.006284,0,0x00
layer_0_output,23,19,0,0.210029,13,0x0D
layer_0_output,23,19,1,0.012813,1,0x01
layer_0_output,23,19,2,0.032176,2,0x02
layer_0_output,23,19,3,0.027632,2,0x02
layer_0_output,23,19,4,0.207156,13,0x0D
layer_0_output,23,19,5,0.221030,14,0x0E
layer_0_output,23,19,6,0.000000,0,0x00
layer_0_output,23,19,7,0.006026,0,0x00
layer_0_output,23,20,0,0.214683,14,0x0E
layer_0_output,23,20,1,0.012488,1,0x01
layer_0_output,23,20,2,0.032205,2,0x02
layer_0_output,23,20,3,0.027622,2,0x02
layer_0_output,23,20,4,0.211881,14,0x0E
layer_0_output,23,20,5,0.226229,14,0x0E
layer_0_output,23,20,6,0.000000,0,0x00
layer_0_output,23,20,7,0.005768,0,0x00
layer_0_output,23,21,0,0.219337,14,0x0E
layer_0_output,23,21,1,0.012163,1,0x01
layer_0_output,23,21,2,0.032235,2,0x02
layer_0_output,23,21,3,0.027612,2,0x02
layer_0_output,23,21,4,0.216605,14,0x0E
layer_0_output,23,21,5,0.231429,15,0x0F
layer_0_output,23,21,6,0.000000,0,0x00
layer_0_output,23,21,7,0.005510,0,0x00
layer_0_output,23,22,0,0.223991,14,0x0E
layer_0_output,23,22,1,0.011838,1,0x01
layer_0_output,23,22,2,0.032265,2,0x02
layer_0_output,23,22,3,0.027602,2,0x02
layer_0_output,23,22,4,0.221330,14,0x0E
layer_0_output,23,22,5,0.236628,15,0x0F
layer_0_output,23,22,6,0.000000,0,0x00
layer_0_output,23,22,7,0.005253,0,0x00
layer_0_output,23,23,0,0.228645,15,0x0F
layer_0_output,23,23,1,0.011513,1,0x01
layer_0_output,23,23,2,0.032294,2,0x02
layer_0_output,23,23,3,0.027591,2,0x02
layer_0_output,23,23,4,0.226054,14,0x0E
layer_0_output,23,23,5,0.241827,15,0x0F
layer_0_output,23,23,6,0.000000,0,0x00
layer_0_output,23,23,7,0.004995,0,0x00
layer_0_output,23,24,0,0.233298,15,0x0F
layer_0_output,23,24,1,0.011188,1,0x01
layer_0_output,23,24,2,0.032324,2,0x02
